TimeStamp,SubTest,Step,Target.X,Target.Y,LeftPupil.X,LeftPupil.Y,RightPupil.X,RightPupil.Y,slno,TimeMillis,velocity_left,velocity_right,distance_left,distance_right,net_distance_left,net_distance_right,fixation_left,fixation_right
34720,2,-1,0,5e-324,-4.31330156326294,95.51626586914058,-1.66388845443726,59.040283203125,868,34.72,73.15399348735956,54.09990996122485,2.92615973949432,2.163996398448948,-2.92615973949432,-2.163996398448948,0,0
34760,2,-1,0,5e-324,-4.7745466232299805,93.0515823364258,-1.73220217227936,55.8442726135254,869,34.76,11.53112649917625,1.7078429460525322,0.4612450599670401,0.06831371784209983,-0.4612450599670401,-0.06831371784209983,1,1
34800,2,-1,0,5e-324,-4.93699550628662,89.78530883789058,-1.95448482036591,53.17333602905271,870,34.8,4.06122207641608,5.55706620216387,0.16244888305663974,0.22228264808655007,-0.16244888305663974,-0.22228264808655007,1,1
34840,2,-1,0,5e-324,-4.9364118576049805,87.9132843017578,-1.8638586997985802,52.504146575927706,871,34.84,0.01459121704099114,2.26565301418289,0.0005836486816397368,0.09062612056732977,0.0005836486816397368,0.09062612056732977,1,1
34880,2,-1,0,5e-324,-4.46535348892212,87.67446899414058,-1.10158550739288,52.799976348877,872,34.88,11.776459217071762,19.05682981014291,0.47105836868286044,0.7622731924057002,0.47105836868286044,0.7622731924057002,1,1
34920,2,-1,0,5e-324,-1.8469090461731001,89.7288970947266,3.3090796470642103,54.5838775634766,873,34.92,65.4611110687269,110.26662886142961,2.61844444274902,4.4106651544570905,2.61844444274902,4.4106651544570905,0,0
34960,2,-1,0,5e-324,1.22417080402374,91.4676513671875,4.23199462890625,55.2322120666504,874,34.96,76.77699625492264,23.072874546051484,3.07107985019684,0.9229149818420397,3.07107985019684,0.9229149818420397,0,0
35000,2,-1,0,5e-324,1.4685738086700402,91.4823150634766,4.4111628532409695,55.14608001708979,875,35.0,6.110075116157634,4.4792056083680825,0.24440300464630016,0.17916822433471946,0.24440300464630016,0.17916822433471946,1,1
35040,2,-1,0,5e-324,1.5981353521347,91.5286331176758,4.46779441833496,54.762622833252,876,35.04,3.2390385866165627,1.415789127349795,0.12956154346465976,0.05663156509399059,0.12956154346465976,0.05663156509399059,1,1
35080,2,-1,0,5e-324,1.5171844959259,90.31444549560551,4.31260204315186,53.18444442749021,877,35.08,2.0237714052200415,3.879809379577586,0.08095085620879994,0.15519237518310014,-0.08095085620879994,-0.15519237518310014,1,1
35120,2,-1,0,5e-324,1.51774990558624,88.58560180664058,4.59168863296509,50.82674407958979,878,35.12,0.014135241508500842,6.977164745330892,0.0005654096603400216,0.27908658981322976,0.0005654096603400216,0.27908658981322976,1,1
35160,2,-1,0,5e-324,3.35855197906494,85.6353073120117,7.05710315704346,47.8181304931641,879,35.16,46.020051836968484,61.635363101960564,1.8408020734787,2.46541452407837,1.8408020734787,2.46541452407837,0,0
35200,2,-1,0,5e-324,5.30166435241699,84.5225830078125,8.277172088623049,46.3998489379883,880,35.2,48.57780933379367,30.501723289484957,1.9431123733520503,1.220068931579589,1.9431123733520503,1.220068931579589,0,0
35240,2,-1,0,5e-324,6.260196685791018,83.2697677612305,8.77450752258301,44.8354988098145,881,35.24,23.963308334351208,12.433385848999288,0.9585323333740279,0.49733543395996094,0.9585323333740279,0.49733543395996094,0,1
35280,2,-1,0,5e-324,6.50421667098999,82.11073303222659,8.94124794006348,43.5171585083008,882,35.28,6.100499629974428,4.168510437011852,0.24401998519897194,0.16674041748047053,0.24401998519897194,0.16674041748047053,1,1
35320,2,-1,0,5e-324,6.3895578384399405,80.2830123901367,8.536375045776369,42.153770446777294,883,35.32,2.866470813751304,10.121822357177994,0.11465883255004972,0.40487289428711115,-0.11465883255004972,-0.40487289428711115,1,1
35360,2,-1,0,5e-324,5.84039449691772,78.5975112915039,8.038599967956541,39.406909942627,884,35.36,13.729083538055802,12.444376945495959,0.5491633415222203,0.49777507781982777,-0.5491633415222203,-0.49777507781982777,1,1
35400,2,-1,0,5e-324,6.2808084487915,74.5240249633789,9.801107406616213,34.9964065551758,885,35.4,11.01034879684474,44.06268596649273,0.4404139518737802,1.7625074386596715,0.4404139518737802,1.7625074386596715,1,0
35440,2,-1,0,5e-324,7.694293022155759,72.01438903808591,10.159348487854,32.7943801879883,886,35.44,35.33711433410722,8.956027030944881,1.4134845733642587,0.35824108123778764,1.4134845733642587,0.35824108123778764,0,1
35480,2,-1,0,5e-324,7.47964000701904,70.7293014526367,9.80034255981445,31.661600112915,887,35.48,5.366325378418083,8.975148200988961,0.21465301513671875,0.3590059280395508,-0.21465301513671875,-0.3590059280395508,1,1
35520,2,-1,0,5e-324,6.94632720947266,69.1514511108398,9.20815563201904,30.083074569702106,888,35.52,13.332819938657428,14.80467319488294,0.5333127975463805,0.5921869277954102,-0.5333127975463805,-0.5921869277954102,1,1
35560,2,-1,0,5e-324,6.82641506195068,66.96963500976561,9.27040863037109,26.77170753479,889,35.56,2.997803688049558,1.5563249588013026,0.11991214752197976,0.06225299835205078,-0.11991214752197976,0.06225299835205078,1,1
35600,2,-1,0,5e-324,7.43310880661011,64.8692779541016,9.9691858291626,24.217700958252,890,35.6,15.167343616486075,17.469429969788102,0.60669374465943,0.6987771987915092,0.60669374465943,0.6987771987915092,1,1
35640,2,-1,0,5e-324,8.78154754638672,66.89870452880861,10.869788169860804,27.015569686889602,891,35.64,33.71096849441598,22.515058517455603,1.3484387397766104,0.9006023406982049,1.3484387397766104,0.9006023406982049,0,0
35680,2,-1,0,5e-324,9.020989418029787,71.0936584472656,10.880533218383801,32.332794189453104,892,35.68,5.986046791076788,0.2686262130749352,0.2394418716430664,0.01074504852299718,0.2394418716430664,0.01074504852299718,1,1
35720,2,-1,0,5e-324,8.6669979095459,75.3907470703125,10.9610261917114,37.5661582946777,893,35.72,8.849787712097356,2.012324333189984,0.3539915084838867,0.08049297332759764,-0.3539915084838867,0.08049297332759764,1,1
35760,2,-1,0,5e-324,9.70345401763916,78.5748748779297,12.554938316345199,39.981372833252,894,35.76,25.91140270233205,39.84780311584584,1.03645610809326,1.5939121246337997,1.03645610809326,1.5939121246337997,0,0
35800,2,-1,0,5e-324,10.2698545455933,79.9228210449219,12.612430572509801,40.2889556884766,895,35.8,14.160013198853818,1.437306404115088,0.5664005279541406,0.057492256164602296,0.5664005279541406,0.057492256164602296,1,1
35840,2,-1,0,5e-324,10.066309928894,77.9495620727539,12.1739063262939,36.6986236572266,896,35.84,5.088615417481716,10.963106155395836,0.20354461669930046,0.438524246215902,-0.20354461669930046,-0.438524246215902,1,1
35880,2,-1,0,5e-324,9.59919166564941,72.5205917358398,11.7883634567261,31.0191268920898,897,35.88,11.677956581114994,9.638571739195163,0.4671182632445898,0.38554286956779826,-0.4671182632445898,-0.38554286956779826,1,1
35920,2,-1,0,5e-324,9.33791637420654,68.0841522216797,11.674410820007301,26.9944686889648,898,35.92,6.531882286071917,2.8488159179700543,0.2612752914428711,0.11395263671879974,-0.2612752914428711,-0.11395263671879974,1,1
35960,2,-1,0,5e-324,9.313984870910641,67.2995147705078,11.5424108505249,27.9832916259766,899,35.96,0.5982875823974737,3.299999237060084,0.023931503295898438,0.13199996948240056,-0.023931503295898438,-0.13199996948240056,1,1
36000,2,-1,0,5e-324,10.672675132751499,69.9072113037109,13.465214729309098,30.851192474365202,900,36.0,33.96725654602216,48.07009696960596,1.3586902618408576,1.9228038787841975,1.3586902618408576,1.9228038787841975,0,0
36040,2,-1,0,5e-324,12.035998344421401,72.2811584472656,13.950045585632301,33.898365020752,901,36.04,34.08308029174828,12.120771408080335,1.3633232116699023,0.4848308563232031,1.3633232116699023,0.4848308563232031,0,1
36080,2,-1,0,5e-324,12.045447349548304,75.9370498657227,14.1305713653564,37.57065963745121,902,36.08,0.2362251281725897,4.513144493102546,0.009449005126903387,0.180525779724098,0.009449005126903387,0.180525779724098,1,1
36120,2,-1,0,5e-324,12.024452209472699,78.6670761108398,14.2637386322021,39.2050743103027,903,36.12,0.5248785018901471,3.3291816711426048,0.020995140075605434,0.13316726684570135,-0.020995140075605434,0.13316726684570135,1,1
36160,2,-1,0,5e-324,11.9160318374634,77.73655700683591,14.090555191039998,36.158287048339794,904,36.16,2.7105093002325242,4.329586029052649,0.10842037200929866,0.17318344116210227,-0.10842037200929866,-0.17318344116210227,1,1
36200,2,-1,0,5e-324,11.667450904846199,72.6376647949219,13.7189111709595,31.1348667144775,905,36.2,6.214523315429071,9.29110050201102,0.2485809326172017,0.3716440200804989,-0.2485809326172017,-0.3716440200804989,1,1
36240,2,-1,0,5e-324,11.410845756530799,70.349479675293,13.289928436279302,30.5697174072266,906,36.24,6.415128707885124,10.724568367005157,0.2566051483153995,0.4289827346801971,-0.2566051483153995,-0.4289827346801971,1,1
36280,2,-1,0,5e-324,11.227657318115199,70.2443695068359,13.009178161621099,31.3763046264648,907,36.28,4.579710960390102,7.018756866455227,0.18318843841560017,0.2807502746582031,-0.18318843841560017,-0.2807502746582031,1,1
36320,2,-1,0,5e-324,11.0214128494263,71.3743057250977,13.033191680908198,33.8911972045898,908,36.32,5.156111717222588,0.6003379821774807,0.20624446868889912,0.024013519287098717,-0.20624446868889912,0.024013519287098717,1,1
36360,2,-1,0,5e-324,11.3163423538208,75.4219741821289,14.011706352233901,38.550239562988295,909,36.36,7.3732376098626835,24.4628667831431,0.29492950439450105,0.9785146713257031,0.29492950439450105,0.9785146713257031,1,0
36400,2,-1,0,5e-324,12.3657484054565,79.1153869628906,14.656777381897,41.7291603088379,910,36.4,26.235151290893047,16.126775741577802,1.0494060516356996,0.6450710296630984,1.0494060516356996,0.6450710296630984,0,1
36440,2,-1,0,5e-324,12.548133850097699,81.9561233520508,14.941446304321301,43.5475883483887,911,36.44,4.5596361160300605,7.116723060607707,0.18238544464119855,0.2846689224243022,0.18238544464119855,0.2846689224243022,1,1
36480,2,-1,0,5e-324,12.3315114974976,82.7194366455078,14.794724464416499,44.34960556030271,912,36.48,5.415558815002601,3.668045997620151,0.21662235260009943,0.14672183990480292,-0.21662235260009943,-0.14672183990480292,1,1
36520,2,-1,0,5e-324,12.085630416870101,82.7057647705078,14.6043710708618,44.85066986083979,913,36.52,6.147027015686495,4.75883483886671,0.24588108062749825,0.19035339355469816,-0.24588108062749825,-0.19035339355469816,1,1
36560,2,-1,0,5e-324,12.113119125366199,82.5315322875977,14.668095588684098,43.3162117004395,914,36.56,0.6872177124024472,1.593112945557474,0.027488708496097303,0.0637245178222976,0.027488708496097303,0.0637245178222976,1,1
36600,2,-1,0,5e-324,12.222287178039599,81.0480194091797,14.7812061309814,41.62986373901371,915,36.6,2.729201316835064,2.827763557432588,0.10916805267340024,0.11311054229730111,0.10916805267340024,0.11311054229730111,1,1
36640,2,-1,0,5e-324,13.3941049575806,79.5461959838867,16.4395885467529,39.371978759765604,916,36.64,29.29544448852566,41.45956039428844,1.1718177795410014,1.6583824157715021,1.1718177795410014,1.6583824157715021,0,0
36680,2,-1,0,5e-324,14.6753644943237,77.3564987182617,16.6520824432373,38.71714401245121,917,36.68,32.031488418578185,5.3123474121101095,1.2812595367431001,0.21249389648439987,1.2812595367431001,0.21249389648439987,0,1
36720,2,-1,0,5e-324,14.5992841720581,78.4146194458008,16.7668190002441,41.040122985839794,918,36.72,1.902008056640044,2.8684139251700715,0.07608032226560013,0.11473655700680041,-0.07608032226560013,0.11473655700680041,1,1
36760,2,-1,0,5e-324,14.956120491027805,81.7077178955078,17.187274932861303,44.38146591186521,919,36.76,8.920907974242821,10.511398315430267,0.35683631896970525,0.4204559326172017,0.35683631896970525,0.4204559326172017,1,1
36800,2,-1,0,5e-324,15.013176918029801,84.6936721801758,17.2893333435059,47.20006942749021,920,36.8,1.4264106750499244,2.551460266114934,0.05705642700199576,0.1020584106445952,0.05705642700199576,0.1020584106445952,1,1
36840,2,-1,0,5e-324,15.1002750396729,86.3023834228516,18.0455265045166,49.9240188598633,921,36.84,2.1774530410771193,18.904829025264622,0.08709812164309838,0.7561931610107031,0.08709812164309838,0.7561931610107031,1,1
36880,2,-1,0,5e-324,17.824895858764602,86.8336181640625,21.621437072753896,51.13289642333979,922,36.88,68.11552047729403,89.39776420593425,2.7246208190917027,3.575910568237294,2.7246208190917027,3.575910568237294,0,0
36920,2,-1,0,5e-324,19.8429870605469,85.7636413574219,22.5841960906982,50.8353080749512,923,36.92,50.45228004455851,24.06897544860811,2.0180912017822976,0.962759017944304,2.0180912017822976,0.962759017944304,0,0
36960,2,-1,0,5e-324,20.4163188934326,84.4650955200195,22.5992240905762,49.510181427002,924,36.96,14.333295822142794,0.37569999695002654,0.5733318328856996,0.015027999878000742,0.5733318328856996,0.015027999878000742,1,1
37000,2,-1,0,5e-324,19.4151306152344,83.1202163696289,21.01087760925289,47.7540092468262,925,37.0,25.029706954955522,39.70866203308359,1.0011882781981996,1.5883464813233097,-1.0011882781981996,-1.5883464813233097,0,0
37040,2,-1,0,5e-324,17.5662841796875,82.2861404418945,19.4552040100098,47.1593170166016,926,37.04,46.22116088867348,38.891839981078064,1.8488464355468999,1.5556735992430895,-1.8488464355468999,-1.5556735992430895,0,0
37080,2,-1,0,5e-324,16.048246383667,82.0547561645508,18.0903625488281,46.260425567627,927,37.08,37.95094490051333,34.121036529543254,1.5180377960205007,1.364841461181701,-1.5180377960205007,-1.364841461181701,0,0
37120,2,-1,0,5e-324,15.527956962585401,82.1019287109375,17.6404819488525,46.0365333557129,928,37.12,13.007235527040228,11.247014999390244,0.520289421081598,0.44988059997560015,-0.520289421081598,-0.44988059997560015,1,1
37160,2,-1,0,5e-324,15.219949722289998,82.0383682250977,17.214960098266598,44.6687164306641,929,37.16,7.700181007385241,10.638046264647777,0.30800724029540305,0.425521850585902,-0.30800724029540305,-0.425521850585902,1,1
37200,2,-1,0,5e-324,15.1821374893188,81.62513732910159,17.359788894653303,43.7103958129883,930,37.2,0.945305824279815,3.6207199096670477,0.03781223297119851,0.14482879638670454,-0.03781223297119851,0.14482879638670454,1,1
37240,2,-1,0,5e-324,15.736554145813,82.2029495239258,18.002794265747102,42.5284767150879,931,37.24,13.86041641235532,16.075134277345335,0.554416656494201,0.6430053710937997,0.554416656494201,0.6430053710937997,1,1
37280,2,-1,0,5e-324,16.6895599365234,79.9883499145508,18.8489265441895,39.12302780151371,932,37.28,23.82514476776045,21.153306961060377,0.9530057907103977,0.846132278442397,0.9530057907103977,0.846132278442397,0,0
37320,2,-1,0,5e-324,17.2755146026611,76.1153869628906,19.071361541748,34.6519241333008,933,37.32,14.648866653442873,5.560874938962653,0.5859546661377024,0.22243499755850138,0.5859546661377024,0.22243499755850138,1,1
37360,2,-1,0,5e-324,17.329322814941403,71.93157958984379,19.356586456298803,30.7931232452393,934,37.36,1.3452053070075751,7.130622863770216,0.05380821228030186,0.28522491455080257,0.05380821228030186,0.28522491455080257,1,1
37400,2,-1,0,5e-324,17.4577732086182,68.7516632080078,19.4739990234375,27.233831405639602,935,37.4,3.2112598419199907,2.935314178467481,0.1284503936767969,0.11741256713869674,0.1284503936767969,0.11741256713869674,1,1
37440,2,-1,0,5e-324,17.5200443267822,67.71817016601561,19.527896881103498,27.5072174072266,936,37.44,1.5567779541000857,1.3474464416499752,0.062271118164002104,0.05389785766599786,0.062271118164002104,0.05389785766599786,1,1
37480,2,-1,0,5e-324,17.7426681518555,68.6052093505859,19.2601089477539,28.1062507629395,937,37.48,5.565595626832595,6.694698333740111,0.22262382507329903,0.2677879333495987,0.22262382507329903,-0.2677879333495987,1,1
37520,2,-1,0,5e-324,18.612663269043,68.1606979370117,20.396015167236303,28.4344635009766,938,37.52,21.7498779296841,28.397655487055665,0.8699951171875,1.1359062194824041,0.8699951171875,1.1359062194824041,0,0
37560,2,-1,0,5e-324,19.1634120941162,69.0604400634766,20.69032096862789,29.647527694702106,939,37.56,13.768720626830282,7.357645034789841,0.5507488250731996,0.29430580139158735,0.5507488250731996,0.29430580139158735,1,1
37600,2,-1,0,5e-324,19.342824935913104,71.5833511352539,21.0654239654541,32.7645225524902,940,37.6,4.4853210449226815,9.377574920655475,0.17941284179690342,0.37510299682621095,0.17941284179690342,0.37510299682621095,1,1
37640,2,-1,0,5e-324,19.5748882293701,74.84153747558591,21.2306175231934,35.308921813964794,941,37.64,5.8015823364250165,4.12983894348251,0.23206329345699572,0.1651935577392969,0.23206329345699572,0.1651935577392969,1,1
37680,2,-1,0,5e-324,19.5574417114258,75.1534881591797,20.9732875823975,34.0289268493652,942,37.68,0.43616294860751953,6.433248519897598,0.01744651794430041,0.25732994079589844,-0.01744651794430041,-0.25732994079589844,1,1
37720,2,-1,0,5e-324,19.4385871887207,73.02752685546879,21.371374130249,32.8496780395508,943,37.72,2.9713630676275495,9.952163696287675,0.11885452270509944,0.39808654785149855,-0.11885452270509944,0.39808654785149855,1,1
37760,2,-1,0,5e-324,21.6362628936768,72.9453506469727,23.3796234130859,33.1812362670898,944,37.76,54.94189262390369,50.20623207092357,2.197675704956101,2.0082492828369,2.197675704956101,2.0082492828369,0,0
37800,2,-1,0,5e-324,22.4793968200684,74.16815185546879,23.78596878051761,35.572959899902294,945,37.8,21.078348159790398,10.158634185793009,0.843133926391598,0.4063453674317117,0.843133926391598,0.4063453674317117,0,1
37840,2,-1,0,5e-324,22.5661296844482,77.29339599609379,24.126085281372102,39.596607208252,946,37.84,2.1683216094946887,8.502912521360976,0.0867328643798011,0.3401165008544922,0.0867328643798011,0.3401165008544922,1,1
37880,2,-1,0,5e-324,22.9209060668945,80.0351791381836,24.5451641082764,42.3425445556641,947,37.88,8.869409561157681,10.476970672607646,0.3547763824462997,0.4190788269042969,0.3547763824462997,0.4190788269042969,1,1
37920,2,-1,0,5e-324,23.0163307189941,82.4234924316406,24.6544132232666,43.7787895202637,948,37.92,2.385616302490108,2.731227874755118,0.09542465209960227,0.1092491149902024,0.09542465209960227,0.1092491149902024,1,1
37960,2,-1,0,5e-324,22.4517822265625,82.4362487792969,23.8693866729736,43.310962677002,949,37.96,14.113712310790339,19.625663757325437,0.5645484924316015,0.7850265502930007,-0.5645484924316015,-0.7850265502930007,1,1
38000,2,-1,0,5e-324,21.5642776489258,80.56268310546879,22.9391689300537,41.05112838745121,950,38.0,22.187614440917997,23.25544357299801,0.887504577636701,0.9302177429199006,-0.887504577636701,-0.9302177429199006,0,0
38040,2,-1,0,5e-324,20.817058563232397,76.6671142578125,22.3437690734863,37.288169860839794,951,38.04,18.680477142335448,14.884996414185332,0.747219085693402,0.5953998565674006,-0.747219085693402,-0.5953998565674006,1,1
38080,2,-1,0,5e-324,20.7066688537598,74.0388259887695,22.259090423584,35.3806304931641,952,38.08,2.759742736814955,2.1169662475575732,0.11038970947259585,0.08467864990230112,-0.11038970947259585,-0.08467864990230112,1,1
38120,2,-1,0,5e-324,20.8154449462891,72.58680725097659,22.4405708312988,33.8377494812012,953,38.12,2.719402313232569,4.537010192870125,0.10877609252930043,0.18148040771480112,0.10877609252930043,0.18148040771480112,1,1
38160,2,-1,0,5e-324,21.1899394989014,72.4073486328125,22.8879089355469,34.2255477905273,954,38.16,9.362363815307639,11.183452606202742,0.3744945526122976,0.44733810424810017,0.3744945526122976,0.44733810424810017,1,1
38200,2,-1,0,5e-324,21.8040657043457,74.3295135498047,23.1715278625488,36.559356689453104,955,38.2,15.35315513610511,7.090473175046387,0.6141262054443004,0.28361892700189983,0.6141262054443004,0.28361892700189983,1,1
38240,2,-1,0,5e-324,17.419612884521502,77.4945373535156,12.9361419677734,41.0921592712402,956,38.24,109.61132049560727,255.88464736939045,4.384452819824197,10.2353858947754,-4.384452819824197,-10.2353858947754,0,0
38280,2,-1,0,5e-324,-1.04697668552399,78.6712646484375,-6.04814958572388,42.772163391113295,957,38.28,461.6647392511471,474.60728883744207,18.466589570045493,18.98429155349728,-18.466589570045493,-18.98429155349728,0,0
38320,2,-1,0,5e-324,-15.1300363540649,77.8380432128906,-15.5277433395386,43.1841850280762,958,38.32,352.07649171353023,236.98984384537312,14.08305966854091,9.479593753814722,-14.08305966854091,-9.479593753814722,0,0
38360,2,-1,0,5e-324,-17.2054100036621,79.2643585205078,-16.1382656097412,45.22286224365229,959,38.36,51.88434123993106,15.26305675506531,2.075373649597198,0.6105222702025994,-2.075373649597198,-0.6105222702025994,0,1
38400,2,-1,0,5e-324,-17.860403060913104,80.6380386352539,-16.2749118804932,46.4562797546387,960,38.4,16.374826431275473,3.4161567688000556,0.654993057251005,0.1366462707519993,-0.654993057251005,-0.1366462707519993,1,1
38440,2,-1,0,5e-324,-19.2740707397461,81.8704605102539,-20.086126327514602,48.29940032958979,961,38.44,35.341691970825686,95.2803611755371,1.4136676788329972,3.8112144470214027,-1.4136676788329972,-3.8112144470214027,0,0
38480,2,-1,0,5e-324,-23.7530174255371,83.4643936157227,-22.5570087432861,50.049766540527294,962,38.48,111.97366714477734,61.77206039428878,4.478946685790998,2.4708824157714986,-4.478946685790998,-2.4708824157714986,0,0
38520,2,-1,0,5e-324,-24.32917594909669,84.5525283813477,-22.8926315307617,51.4109039306641,963,38.52,14.403963088987538,8.390569686888693,0.5761585235595916,0.33562278747560015,-0.5761585235595916,-0.33562278747560015,1,1
38560,2,-1,0,5e-324,-24.55305862426761,85.9074249267578,-22.92484664916989,53.0925979614258,964,38.56,5.597066879273113,0.8053779602047401,0.22388267517091975,0.032215118408188914,-0.22388267517091975,-0.032215118408188914,1,1
38600,2,-1,0,5e-324,-24.620092391967802,87.5677108764648,-22.832002639770497,54.8750343322754,965,38.6,1.6758441925048297,2.321100234984868,0.06703376770019176,0.09284400939939275,-0.06703376770019176,0.09284400939939275,1,1
38640,2,-1,0,5e-324,-24.582935333252,88.2545166015625,-22.9513473510742,55.3391799926758,966,38.64,0.9289264678950835,2.9836177825926593,0.03715705871580255,0.11934471130370383,0.03715705871580255,-0.11934471130370383,1,1
38680,2,-1,0,5e-324,-24.630762100219695,87.5631103515625,-23.3981494903564,56.590015411377,967,38.68,1.1956691741924075,11.170053482055192,0.04782676696769528,0.44680213928219814,-0.04782676696769528,-0.44680213928219814,1,1
38720,2,-1,0,5e-324,-25.5730056762695,89.1404037475586,-24.640760421752898,60.9503517150879,968,38.72,23.556089401245618,31.065273284913125,0.9422435760498047,1.2426109313964986,-0.9422435760498047,-1.2426109313964986,0,0
38760,2,-1,0,5e-324,-26.934196472168,91.61450958251949,-26.2332382202148,63.0544776916504,969,38.76,34.02976989746326,39.811944961548434,1.3611907958985014,1.5924777984619034,-1.3611907958985014,-1.5924777984619034,0,0
38800,2,-1,0,5e-324,-28.2917366027832,92.1395111083984,-27.0172691345215,63.8161964416504,970,38.8,33.938503265380696,19.600772857667856,1.3575401306151988,0.7840309143066975,-1.3575401306151988,-0.7840309143066975,0,1
38840,2,-1,0,5e-324,-27.8664436340332,92.30078887939449,-25.9401168823242,63.040977478027294,971,38.84,10.632324218748337,26.92880630492823,0.42529296875,1.0771522521972976,0.42529296875,1.0771522521972976,1,0
38880,2,-1,0,5e-324,-26.0961036682129,92.44403076171879,-24.6328067779541,62.0500831604004,972,38.88,44.2584991455084,32.682752609253185,1.7703399658202983,1.3073101043700994,1.7703399658202983,1.3073101043700994,0,0
38920,2,-1,0,5e-324,-25.605110168457,91.8221282958984,-24.9127540588379,62.1851615905762,973,38.92,12.274837493897811,6.998682022095142,0.490993499755902,0.2799472808837997,0.490993499755902,-0.2799472808837997,1,1
38960,2,-1,0,5e-324,-26.1504783630371,90.64373779296879,-24.7723407745361,62.6217384338379,974,38.96,13.634204864502777,3.5103321075450857,0.5453681945800994,0.14041328430180045,-0.5453681945800994,0.14041328430180045,1,1
39000,2,-1,0,5e-324,-23.600418090820302,91.0674514770508,-21.7726135253906,63.0363578796387,975,39.0,63.75150680542128,74.99318122863912,2.550060272216797,2.9997272491455007,2.550060272216797,2.9997272491455007,0,0
39040,2,-1,0,5e-324,-22.569688796997102,91.2761459350586,-21.7022533416748,63.7442779541016,976,39.04,25.76823234558054,1.7590045928950124,1.0307292938231996,0.070360183715799,1.0307292938231996,0.070360183715799,0,1
39080,2,-1,0,5e-324,-22.677709579467802,91.34954833984379,-21.8351726531982,62.68233489990229,977,39.08,2.700519561767547,3.3229827880850316,0.10802078247069957,0.13291931152339842,-0.10802078247069957,-0.13291931152339842,1,1
39120,2,-1,0,5e-324,-23.078031539917003,88.41522216796879,-22.7718715667725,60.03633880615229,978,39.12,10.008049011230238,23.417472839358012,0.400321960449201,0.9366989135743005,-0.400321960449201,-0.9366989135743005,1,0
39160,2,-1,0,5e-324,-24.2706604003906,84.7739334106445,-23.588005065918,55.5855178833008,979,39.16,29.815721511840568,20.40333747863795,1.1926288604735973,0.8161334991455007,-1.1926288604735973,-0.8161334991455007,0,0
39200,2,-1,0,5e-324,-24.5947380065918,79.8393936157227,-24.0248069763184,49.97607040405271,980,39.2,8.10194015502874,10.920047760008236,0.3240776062012003,0.43680191040039773,-0.3240776062012003,-0.43680191040039773,1,1
39240,2,-1,0,5e-324,-24.7605247497559,76.5291366577148,-24.2336120605469,46.5434379577637,981,39.24,4.144668579102539,5.220127105712646,0.16578674316409803,0.20880508422850141,-0.16578674316409803,-0.20880508422850141,1,1
39280,2,-1,0,5e-324,-24.96089553833011,72.8499755859375,-24.6195755004883,42.8986968994141,982,39.28,5.009269714355398,9.649085998535185,0.20037078857421164,0.38596343994139914,-0.20037078857421164,-0.38596343994139914,1,1
39320,2,-1,0,5e-324,-25.177099227905305,71.5128631591797,-24.636343002319304,42.785572052002,983,39.32,5.405092239379998,0.4191875457751327,0.2162036895751953,0.01676750183100495,-0.2162036895751953,-0.01676750183100495,1,1
39360,2,-1,0,5e-324,-25.6239891052246,73.32273864746091,-25.239408493042003,44.7295074462891,984,39.36,11.17224693298257,15.076637268067794,0.4468898773192933,0.6030654907226989,-0.4468898773192933,-0.6030654907226989,1,1
39400,2,-1,0,5e-324,-26.0083866119385,76.3780288696289,-24.851016998291,48.5873146057129,985,39.4,9.609937667847772,9.709787368775244,0.3843975067139027,0.38839149475100143,-0.3843975067139027,0.38839149475100143,1,1
39440,2,-1,0,5e-324,-25.7493724822998,79.3583679199219,-24.2883319854736,49.485191345214794,986,39.44,6.475353240967645,14.067125320435315,0.2590141296387003,0.5626850128174006,0.2590141296387003,0.5626850128174006,1,1
39480,2,-1,0,5e-324,-25.671888351440398,78.38465881347659,-24.187992095947298,47.169673919677706,987,39.48,1.9371032714851268,2.5084972381576343,0.07748413085940342,0.10033988952630324,0.07748413085940342,0.10033988952630324,1,1
39520,2,-1,0,5e-324,-25.382194519043,74.66297912597659,-24.0219211578369,41.171104431152294,988,39.52,7.242345809933792,4.151773452759294,0.289693832397397,0.16607093811039775,0.289693832397397,0.16607093811039775,1,1
39560,2,-1,0,5e-324,-24.2596797943115,68.1809158325195,-20.7380218505859,35.436676025390604,989,39.56,28.06286811828815,82.09748268127679,1.1225147247315022,3.2838993072510014,1.1225147247315022,3.2838993072510014,0,0
39600,2,-1,0,5e-324,-20.3027744293213,65.5996170043945,-18.540700912475604,33.470123291015604,990,39.6,98.92263412475708,54.93302345275854,3.956905364990199,2.1973209381102947,3.956905364990199,2.1973209381102947,0,0
39640,2,-1,0,5e-324,-20.122577667236303,65.800651550293,-18.4147987365723,35.838203430175795,991,39.64,4.5049190521250075,3.147554397582631,0.18019676208499646,0.12590217590330255,0.18019676208499646,0.12590217590330255,1,1
39680,2,-1,0,5e-324,-19.731575012207,69.9189987182617,-18.03493309021,41.924140930175795,992,39.68,9.775066375732807,9.49664115905773,0.391002655029304,0.37986564636230113,0.391002655029304,0.37986564636230113,1,1
39720,2,-1,0,5e-324,-18.8541584014893,75.9091339111328,-17.1159954071045,47.972896575927706,993,39.72,21.93541526794294,22.97344207763801,0.8774166107176988,0.9189376831055007,0.8774166107176988,0.9189376831055007,0,0
